ID	Name	Start	End	Chromosome
NA	HIGD1C	51347704	51364289	12
NA	AC008121.3	51347706	51348139	12
NA	SLC11A2	51373183	51422349	12
NA	U6	51407916	51408024	12
NA	RNU6-1273P	51431281	51431385	12
NA	LETMD1	51441744	51454207	12
NA	CSRNP2	51454987	51477447	12
NA	TFCP2	51487445	51566917	12
NA	AC087884.1	51500599	51500927	12
NA	PHBP19	51518410	51519164	12
NA	Y_RNA	51550650	51550760	12
NA	RNU6-199P	51556683	51556790	12
NA	POU6F1	51580718	51611492	12
NA	AC139768.1	51619859	51620085	12
NA	DAZAP2	51632075	51665146	12
NA	SMAGP	51638341	51664674	12
NA	BIN2	51674821	51718452	12
NA	CELA1	51722226	51740463	12
NA	GALNT6	51745030	51786651	12
NA	SLC4A8	51785100	51909547	12
NA	AC107031.1	51815739	51818395	12
NA	SCN8A	51984049	52206648	12
NA	HNRNPA3P10	52106252	52107390	12
NA	AC068987.2	52203488	52204384	12
NA	AC068987.1	52203788	52206636	12
NA	AC068987.5	52207723	52208710	12
NA	AC068987.3	52208826	52235890	12
NA	FIGNL2	52211623	52242550	12
NA	AC068987.4	52211682	52213934	12
NA	AC068987.1	52242006	52246513	12
NA	ANKRD33	52281743	52285448	12
NA	AC025259.2	52294348	52295120	12
NA	ACVRL1	52300691	52317145	12
NA	ACVR1B	52345450	52390862	12
NA	RNU6-574P	52381440	52381547	12
NA	GRASP	52400723	52409673	12
NA	NR4A1	52416615	52453291	12
NA	AC025259.3	52452242	52453287	12
NA	ATG101	52463029	52471278	12
NA	AC025259.1	52470624	52475868	12
NA	OR7E47P	52473479	52502045	12
NA	OR7E47P	52478527	52486069	12
NA	AC078864.1	52486268	52498081	12
NA	AC078864.1	52504417	52504488	12
NA	AC078864.2	52507708	52507796	12
NA	LINC00592	52557898	52617588	12
NA	KRT80	52562779	52585784	12
NA	C12orf80	52599339	52607367	12
NA	METTL7AP1	52622876	52623372	12
NA	KRT7	52626303	52645970	12
NA	KRT7-AS	52638831	52641232	12
NA	KRT86	52643083	52702947	12
NA	KRT87P	52644249	52652651	12
NA	AC021066.1	52668430	52672940	12
NA	KRT81	52679696	52685318	12
NA	AC121757.1	52700399	52702155	12
NA	KRT83	52708084	52715182	12
NA	AC121757.1	52709127	52709790	12
NA	KRT89P	52734980	52747820	12
NA	KRT85	52753789	52761265	12
NA	KRT84	52771595	52779436	12
NA	AC078865.1	52774243	52796191	12
NA	KRT82	52787714	52800139	12
NA	AC055736.1	52801363	52822278	12
NA	KRT90P	52805525	52815651	12
NA	KRT75	52817853	52828309	12
NA	KRT6B	52840434	52845910	12
NA	KRT6C	52862299	52867569	12
NA	KRT6A	52880957	52887041	12
NA	KRT5	52908358	52914471	12
NA	AC055736.1	52922914	52922980	12
NA	KRT71	52937692	52946931	12
NA	KRT74	52959565	52967609	12
NA	KRT72	52979372	52995322	12
NA	KRT73-AS1	52995250	53009089	12
NA	KRT73	53001353	53012343	12
NA	KRT128P	53026649	53028240	12
NA	KRT2	53038341	53045948	12
NA	KRT1	53068519	53074191	12
NA	KRT77	53083409	53097247	12
NA	AC055716.3	53086388	53090572	12
NA	KRT126P	53109350	53115439	12
NA	KRT125P	53123300	53129926	12
NA	AC055716.2	53124208	53126649	12
NA	AC055716.1	53140379	53142092	12
NA	BTBD10P1	53142559	53143911	12
NA	KRT127P	53145761	53147605	12
NA	ARL2BPP2	53157188	53157677	12
NA	KRT76	53161938	53171129	12
NA	AC107016.2	53176433	53176623	12
NA	KRT3	53183468	53189901	12
NA	KRT4	53200332	53208335	12
NA	KRT79	53215193	53228079	12
NA	AC107016.1	53231186	53231523	12
NA	KRT78	53231587	53242876	12
NA	RPL7P41	53279212	53280169	12
NA	KRT8	53290970	53343738	12
NA	KRT18	53342654	53346685	12
NA	AC107016.2	53345491	53345579	12
NA	AC107016.1	53346499	53346686	12
NA	EIF4B	53399941	53435993	12
NA	AC068888.2	53405887	53407705	12
NA	AC068888.1	53408379	53448222	12
NA	TNS2	53440752	53458156	12
NA	SPRYD3	53458099	53473204	12
NA	IGFBP6	53491219	53496129	12
NA	SOAT2	53497301	53518322	12
NA	VTI1BP3	53525133	53525769	12
NA	RNU6-333P	53532328	53532435	12
NA	HIGD1AP1	53535836	53536111	12
NA	EIF4A1P4	53547055	53548268	12
NA	CSAD	53551446	53574693	12
NA	AC073573.1	53553369	53554784	12
NA	ZNF740	53574483	53588925	12
NA	ITGB7	53585101	53601091	12
NA	RARG	53604350	53626764	12
NA	AC021072.1	53635672	53638918	12
NA	MFSD5	53645034	53648189	12
NA	ESPL1	53662082	53687427	12
NA	PFDN5	53689074	53693234	12
NA	AC073611.1	53692438	53694098	12
NA	C12orf10	53693469	53700961	12
NA	AAAS	53701239	53718648	12
NA	SP7	53720358	53739099	12
NA	SP1	53773959	53810230	12
NA	AMHR2	53817638	53825318	12
NA	PRR13	53835388	53840429	12
NA	AC023509.1	53835524	53861312	12
NA	PCBP2	53845885	53874946	12
NA	PCBP2-OT1	53858251	53858841	12
NA	MAP3K12	53873452	53893847	12
NA	AC023509.4	53893945	53894720	12
NA	TARBP2	53894704	53900215	12
NA	AC023509.3	53900471	54019763	12
NA	NPFF	53900473	53901422	12
NA	ATF7	53901639	54020194	12
NA	AC023509.2	53907767	53911392	12
NA	AC023509.5	53968415	53969887	12
NA	ATP5G2	54026509	54071192	12
NA	AC073594.1	54026571	54026935	12
NA	CALCOCO1	54102300	54121529	12
NA	CISTR	54144230	54150818	12
NA	AC076968.1	54148141	54155888	12
NA	SNORD81	54185088	54185131	12
NA	RN7SKP289	54209968	54210263	12
NA	HOXC13-AS	54329111	54333427	12
NA	HOXC13	54332548	54340328	12
NA	HOXC12	54348617	54352740	12
NA	HOTAIR	54356091	54368740	12
NA	HOXC11	54366909	54371427	12
NA	HOXC-AS3	54375292	54379303	12
NA	HOXC10	54378848	54384063	12
NA	AC012531.3	54379628	54428672	12
NA	HOXC6	54384407	54424607	12
NA	MIR196A2	54385521	54385631	12
NA	HOXC-AS2	54387593	54390569	12
NA	HOXC9	54388678	54397121	12
NA	HOXC-AS1	54392805	54393794	12
NA	HOXC8	54402889	54406146	12
NA	HOXC4	54410714	54449814	12
NA	AC012531.2	54410893	54429145	12
NA	AC012531.1	54413693	54416373	12
NA	HOXC5	54426636	54429142	12
NA	MIR615	54427733	54427829	12
NA	FLJ12825	54452037	54516018	12
NA	AC023794.3	54470621	54475687	12
NA	AC023794.2	54475901	54496477	12
NA	LINC01598	54478915	54519776	12
NA	Y_RNA	54492974	54493086	12
NA	SMUG1	54515060	54582792	12
NA	LINC02381	54519881	54536277	12
NA	SMUG1-AS1	54536374	54541269	12
NA	AC023794.5	54538852	54541009	12
NA	AC023794.4	54555848	54558236	12
NA	AC023794.1	54556922	54562379	12
NA	CBX5	54624723	54673917	12
NA	MIR3198-2	54625180	54625260	12
NA	RN7SL390P	54649414	54649694	12
NA	AC078778.1	54656398	54672847	12
NA	AC078778.2	54670414	54738867	12
NA	HNRNPA1	54673976	54680872	12
NA	NFE2	54685894	54694905	12
NA	COPZ1	54694985	54745633	12
NA	RNU6-950P	54711564	54711671	12
NA	MIR148B	54730999	54731098	12
NA	RN7SL744P	54738393	54738645	12
NA	AC079313.2	54747444	54891472	12
NA	AC079313.1	54747575	54860769	12
NA	GPR84	54756228	54758271	12
NA	ZNF385A	54762916	54785082	12
NA	ITGA5	54789044	54813244	12
NA	LINC01154	54822086	54823187	12
NA	GTSF1	54849733	54867386	12
NA	NCKAP1L	54891494	54942022	12
NA	AC068789.1	54936894	54937889	12
NA	PDE1B	54943133	54973023	12
NA	PPP1R1A	54969170	54982443	12
NA	GLYCAM1	55001970	55004246	12
NA	LACRT	55024594	55028679	12
NA	DCD	55038374	55042277	12
NA	AC079310.1	55076756	55081218	12
NA	VDAC1P5	55196529	55197373	12
NA	MUCL1	55224302	55252177	12
NA	TESPA1	55341801	55378530	12
NA	AC027287.2	55403529	55408031	12
NA	NEUROD4	55413728	55423798	12
NA	OR9K1P	55506860	55512416	12
NA	AC027287.1	55516451	55517904	12
NA	OR9K2	55520189	55526534	12
NA	OR9R1P	55552630	55553507	12
NA	OR10U1P	55587665	55588570	12
NA	OR10A7	55614808	55615759	12
NA	OR6C74	55640981	55642086	12
NA	OR6C69P	55656322	55657215	12
NA	OR6C72P	55677533	55678425	12
NA	OR6C6	55687771	55690353	12
NA	OR6C5P	55705618	55706541	12
NA	OR6C1	55708126	55716148	12
NA	OR6C3	55723826	55726471	12
NA	OR6C7P	55736624	55737558	12
NA	OR6C75	55756758	55763063	12
NA	OR6C71P	55770525	55772581	12
NA	OR6C66P	55779620	55786748	12
NA	OR6C73P	55790123	55790481	12
NA	OR6C65	55794213	55795289	12
NA	PHC1P1	55805510	55808571	12
NA	OR6C76	55820037	55820976	12
NA	AC122685.1	55828517	55979255	12
NA	OR6C2	55837852	55847131	12
NA	OR6C70	55862983	55863922	12
NA	OR6C68	55886161	55887100	12
NA	OR6C64P	55916376	55917201	12
NA	OR6C4	55943385	55949616	12
NA	AC009779.1	55948778	55948866	12
NA	OR2AP1	55966251	55969396	12
NA	AC009779.8	56001826	56009662	12
NA	OR10P1	56030643	56031638	12
NA	AC009779.5	56032695	56053579	12
NA	AC009779.7	56039978	56040447	12
NA	AC009779.4	56048341	56048952	12
NA	AC009779.6	56056120	56056285	12
NA	METTL7B	56075329	56078395	12
NA	ITGA7	56078351	56109827	12
NA	AC009779.3	56109819	56118487	12
NA	BLOC1S1	56109820	56113871	12
NA	RDH5	56114150	56118489	12
NA	CD63	56119106	56123491	12
NA	AC009779.2	56122887	56124636	12
NA	AC009779.1	56126149	56126432	12
NA	GDF11	56137063	56151062	12
NA	SARNP	56146246	56211540	12
NA	AC023055.1	56151058	56221330	12
NA	AC073487.1	56155333	56156412	12
NA	ORMDL2	56211702	56215663	12
NA	DNAJC14	56214743	56224608	12
NA	TMEM198B	56223391	56230030	12
NA	MMP19	56229216	56236750	12
NA	OLA1P3	56263831	56266386	12
NA	RNU1-69P	56268461	56268625	12
NA	GSTP1P1	56294083	56294402	12
NA	PYM1	56295196	56326402	12
NA	DGKA	56321102	56347811	12
NA	AC025162.2	56322953	56323513	12
NA	PMEL	56347888	56367101	12
NA	CDK2	56360552	56366568	12
NA	AC025162.1	56360621	56361258	12
NA	RAB5B	56367696	56390467	12
NA	AC034102.1	56374215	56374819	12
NA	AC034102.1	56385990	56388469	12
NA	SUOX	56390963	56400425	12
NA	IKZF4	56401442	56432219	12
NA	AC034102.8	56403874	56404358	12
NA	AC034102.3	56423432	56435590	12
NA	RPS26	56435636	56438459	12
NA	ERBB3	56473640	56497289	12
NA	AC034102.2	56495114	56503073	12
NA	PA2G4	56498102	56507691	12
NA	AC034102.4	56498397	56507689	12
NA	RPL41	56510369	56511727	12
NA	ZC3H10	56511942	56521298	12
NA	ESYT1	56512033	56538455	12
NA	AC034102.7	56512751	56513723	12
NA	AC034102.6	56513816	56523403	12
NA	AC034102.5	56544579	56552004	12
NA	MYL6B	56546039	56553431	12
NA	MYL6	56551944	56557280	12
NA	AC073896.4	56556142	56584068	12
NA	SMARCC2	56556766	56583351	12
NA	RN7SL770P	56588930	56589180	12
NA	RNF41	56595958	56615717	12
NA	NABP2	56615798	56623638	12
NA	SLC39A5	56623832	56631630	12
NA	ANKRD52	56631590	56652175	12
NA	COQ10A	56660641	56664750	12
NA	AC073896.5	56661576	56663888	12
NA	CS	56665482	56694176	12
NA	AC073896.1	56679699	56709843	12
NA	AC073896.2	56693925	56708592	12
NA	AC073896.3	56702651	56703233	12
NA	CNPY2	56703625	56710120	12
NA	PAN2	56710006	56727837	12
NA	IL23A	56727957	56734194	12
NA	STAT2	56735380	56753939	12
NA	RNU7-40P	56746170	56746234	12
NA	APOF	56754352	56756607	12
NA	AC025574.2	56770601	56771115	12
NA	AC025574.1	56774144	56776495	12
NA	AC024884.2	56805727	56806974	12
NA	AC024884.1	56807430	56807829	12
NA	TIMELESS	56810156	56843187	12
NA	MIP	56843285	56862950	12
NA	SPRYD4	56862350	56873491	12
NA	GLS2	56864727	56882198	12
NA	HSPD1P4	56904785	56906487	12
NA	RBMS2	56915712	56989980	12
NA	RNU6-343P	56982301	56982405	12
NA	BAZ2A	56989379	57030600	12
NA	ATP5B	57031958	57039852	12
NA	SNORD59A	57038810	57038885	12
NA	PTGES3	57057124	57082192	12
NA	RN7SL809P	57064235	57064530	12
NA	NACA	57106211	57125412	12
NA	PRIM1	57125379	57146157	12
NA	HSD17B6	57145944	57181574	12
NA	AC121758.1	57216768	57268052	12
NA	AC121758.3	57234756	57235057	12
NA	AC121758.2	57249477	57249670	12
NA	SNORA48	57255158	57255292	12
NA	SDR9C7	57316937	57328189	12
NA	AC026120.2	57334957	57335266	12
NA	RDH16	57345214	57353158	12
NA	AC026120.1	57374994	57379744	12
NA	GPR182	57388229	57392225	12
NA	HBCBP	57390744	57391335	12
NA	ZBTB39	57392617	57400230	12
NA	TAC3	57403783	57422667	12
NA	MYO1A	57422300	57444982	12
NA	NEMP1	57449425	57481846	12
NA	NAB2	57482676	57489259	12
NA	STAT6	57489190	57525922	12
NA	AC023237.1	57515444	57515545	12
NA	LRP1	57522275	57607134	12
NA	LRP1-AS	57538402	57541402	12
NA	MIR1228	57588286	57588359	12
NA	NXPH4	57610577	57620232	12
NA	Y_RNA	57621756	57621880	12
NA	SHMT2	57623109	57628718	12
NA	AC137834.2	57623280	57623981	12
NA	NDUFA4L2	57628685	57634498	12
NA	STAC3	57637235	57644976	12
NA	AC137834.1	57643391	57690267	12
NA	R3HDM2	57647544	57824788	12
NA	RNU6-879P	57809078	57809186	12
NA	AC126614.1	57810197	57810536	12
NA	AC126614.1	57824898	57827718	12
NA	INHBC	57828542	57844611	12
NA	INHBE	57846105	57853063	12
NA	GLI1	57853917	57866045	12
NA	ARHGAP9	57866037	57882597	12
NA	MARS	57869227	57911352	12
NA	RNU6-594P	57904846	57904918	12
NA	RN7SL312P	57907699	57908023	12
NA	DDIT3	57910370	57914300	12
NA	MIR616	57912945	57913042	12
NA	MBD6	57914492	57923931	12
NA	DCTN2	57923884	57941114	12
NA	KIF5A	57943780	57980415	12
NA	PIP4K2C	57984956	57997201	12
NA	DTX3	57998404	58003587	12
NA	ARHGEF25	58003962	58013162	12
NA	AC025165.1	58005900	58013421	12
NA	SLC26A10	58013309	58019934	12
NA	B4GALNT1	58017192	58027138	12
NA	snoU13	58062726	58062822	12
NA	RPL13AP23	58068447	58069033	12
NA	OS9	58087737	58115340	12
NA	AC025165.2	58087914	58115293	12
NA	AGAP2	58117543	58135940	12
NA	AGAP2-AS1	58120053	58122139	12
NA	TSPAN31	58131795	58143994	12
NA	CDK4	58141509	58149796	12
NA	MARCH9	58148880	58154190	12
NA	CYP27B1	58156116	58162769	12
NA	METTL1	58162253	58166576	12
NA	EEF1AKMT3	58165274	58176324	12
NA	AC025165.3	58166810	58180829	12
NA	AC025165.1	58168031	58168101	12
NA	TSFM	58176371	58201854	12
NA	AVIL	58191158	58212487	12
NA	AC025165.5	58197620	58198198	12
NA	RNU6-1083P	58199936	58200043	12
NA	AC025165.4	58208276	58208709	12
NA	CTDSP2	58213709	58240522	12
NA	MIR26A2	58218391	58218475	12
NA	AC083805.2	58230874	58236528	12
NA	AC083805.1	58263617	58290265	12
NA	AC083805.3	58288014	58290629	12
NA	AC084033.3	58325310	58329958	12
NA	ATP23	58335323	58351052	12
NA	AC084033.1	58360840	58362182	12
NA	RN7SKP65	58371747	58372060	12
NA	AC084033.2	58377577	58378544	12
NA	LINC02403	58481674	58487145	12
NA	AC090643.1	58488696	58491796	12
NA	AC090643.2	58497689	58499718	12
NA	RPL21P103	58638160	58638648	12
NA	AC025578.1	58788378	58788921	12
NA	AC020637.1	58937906	59206842	12
NA	LINC02388	58959742	59175529	12
NA	LRIG3	59265930	59314303	12
NA	AC068305.3	59314419	59458019	12
NA	AC068305.1	59413949	59414675	12
NA	AC068305.2	59446760	59447965	12
NA	AC108721.1	59759998	59804952	12
NA	RNU6-279P	59762831	59762932	12
NA	RNU6-871P	59844453	59844553	12
NA	LINC02448	59917058	59917965	12
NA	AC108721.2	59921839	59921922	12
NA	AC108721.1	59921957	59922049	12
NA	RNU4-20P	59980573	59980724	12
NA	SLC16A7	59989847	60183636	12
NA	AC079905.2	60113478	60113725	12
NA	AC079905.1	60205882	60206357	12
NA	AC091517.1	60420551	60420638	12
NA	AC080011.1	60486644	60489852	12
NA	AC087883.1	60609774	60610165	12
NA	Y_RNA	60735604	60735722	12
NA	SNORA19	60757602	60757716	12
NA	AC090022.1	60812763	60813074	12
NA	AC090017.1	61624939	61626718	12
NA	DUX4L52	61993847	61994624	12
NA	FAM19A2	62102039	62672931	12
NA	RPL21P104	62169703	62170181	12
NA	KRT8P19	62273098	62274553	12
NA	RPS3P6	62415350	62415955	12
NA	SNORD112	62511667	62511739	12
NA	AC078789.1	62533779	62539424	12
NA	KLF17P1	62628170	62629296	12
NA	USP15	62654118	62811211	12
NA	RNU6-595P	62727871	62727978	12
NA	MON2	62860596	62994259	12
NA	AC079035.1	62876128	62878712	12
NA	RNU6-399P	62939361	62939459	12
NA	LINC01465	62995530	62997470	12
NA	AC048341.2	62996531	63015993	12
NA	MIRLET7I	62997465	62997550	12
NA	AC048341.3	62997688	62998179	12
NA	PPM1H	63037761	63328817	12
NA	snoU13	63044954	63045058	12
NA	AC048341.1	63052602	63053005	12
NA	GAPDHP44	63149006	63150013	12
NA	RNU1-83P	63244517	63244681	12
NA	Y_RNA	63329480	63329582	12
NA	AC078814.1	63359104	63359749	12
NA	AC078814.4	63396248	63396575	12
NA	LDHAL6CP	63397332	63400682	12
NA	AC078814.2	63398117	63400321	12
NA	AC078814.3	63449054	63449545	12
NA	AVPR1A	63536538	63544722	12
NA	AC135584.1	63544844	63547786	12
NA	HNRNPA1P69	63665183	63666116	12
NA	AC026116.1	63686404	63753817	12
NA	DPY19L2	63952692	64062719	12
NA	AC084357.2	64017567	64189498	12
NA	AC027667.1	64045406	64045710	12
NA	AC084357.3	64076302	64118715	12
NA	AC084357.1	64154137	64154392	12
NA	TMEM5	64173582	64203338	12
NA	TMEM5-AS1	64202624	64215936	12
NA	PABPC1P4	64215800	64217675	12
NA	AC084357.1	64224533	64224603	12
NA	SRGAP1	64238072	64556001	12
NA	RPL36AP41	64265518	64265824	12
NA	AC079866.2	64272566	64273254	12
NA	AC079866.1	64281158	64282378	12
NA	AC020611.1	64426191	64426445	12
NA	AC020611.2	64432341	64491398	12
NA	AC025576.2	64502542	64514269	12
NA	AC025576.1	64540167	64541637	12
NA	C12orf66	64580095	64616076	12
NA	RNU6-1009P	64598572	64598679	12
NA	AC012158.1	64616116	64790845	12
NA	RNU5A-7P	64622339	64622455	12
NA	C12orf56	64658541	64784972	12
NA	AC012158.2	64660192	64660546	12
NA	AC135279.2	64731957	64732577	12
NA	snoU13	64749541	64749645	12
NA	XPOT	64798129	64844907	12
NA	AC135279.1	64836289	64837110	12
NA	AC135279.3	64845370	64846681	12
NA	TBK1	64845659	64895888	12
NA	RASSF3	64900780	65091347	12
NA	AC078962.2	64900945	64927418	12
NA	SNORD83	64969444	64969521	12
NA	AC078962.4	64992857	65003239	12
NA	MIR548C	65016288	65016385	12
NA	AC078962.1	65022123	65023756	12
NA	AC078962.3	65047839	65048799	12
NA	AC025262.3	65089970	65090330	12
NA	AC025262.1	65090188	65090329	12
NA	AC025262.2	65103237	65104293	12
NA	GNS	65107224	65153227	12
NA	AC025262.1	65153300	65173098	12
NA	snoU13	65154647	65154753	12
NA	TBC1D30	65174972	65274812	12
NA	RPL7P39	65261735	65262479	12
NA	LINC02389	65277173	65371302	12
NA	LINC02231	65314624	65376304	12
NA	RNU6ATAC42P	65332802	65332897	12
NA	AC135895.1	65411247	65447904	12
NA	WIF1	65444405	65515346	12
NA	RNU6-166P	65489528	65489635	12
NA	APOOP3	65528467	65529053	12
NA	LEMD3	65563350	65642107	12
NA	AC026124.2	65565041	65565697	12
NA	MSRB3	65672422	65882024	12
NA	AC026124.1	65675436	65680508	12
NA	KRT18P60	65812510	65813807	12
NA	AC025419.1	65860599	66036152	12
NA	AC090023.1	65953370	65954669	12
NA	LINC02454	65996648	66006777	12
NA	AC090023.2	66038113	66057079	12
NA	PCNPP3	66039771	66040242	12
NA	RPSAP52	66151799	66220777	12
NA	HMGA2	66217910	66360075	12
NA	AC107308.1	66224529	66224830	12
NA	AC090673.1	66245119	66275947	12
NA	AC090673.1	66251792	66251912	12
NA	AC090673.2	66291517	66317967	12
NA	AC090673.2	66328556	66342259	12
NA	LINC02425	66421504	66424846	12
NA	RPL21P18	66431014	66431494	12
NA	RNA5SP362	66460000	66460118	12
NA	LLPH	66510334	66524548	12
NA	AC078927.1	66517696	66563765	12
NA	LLPH-AS1	66524530	66528229	12
NA	TMBIM4	66529625	66563852	12
NA	IRAK3	66582658	66648402	12
NA	RBMS1P1	66627858	66629014	12
NA	AC078889.1	66629335	66629402	12
NA	AC078889.1	66645524	66651214	12
NA	PDCL3P7	66669719	66670431	12
NA	RN7SKP166	66686462	66686767	12
NA	HELB	66696324	66741425	12
NA	snoU13	66739498	66739602	12
NA	GRIP1	66741210	67197966	12
NA	OSBPL9P5	66957303	66957474	12
NA	OSBPL9P4	66957746	66962974	12
NA	AC134511.1	67285655	67462942	12
NA	AC073530.1	67429287	67490186	12
NA	AC073530.2	67458797	67459058	12
NA	RAB11AP2	67525346	67525985	12
NA	GGTA2P	67659621	67660746	12
NA	CAND1	67663060	67713731	12
NA	MRPL40P1	67745215	67745819	12
NA	NTAN1P3	67818051	67818766	12
NA	LINC02420	67834777	67836339	12
NA	LINC02408	67913608	67960906	12
NA	LINC02442	67964976	67983767	12
NA	DYRK2	68042117	68059186	12
NA	AC078777.1	68052770	68064699	12
NA	LINC02421	68102826	68123255	12
NA	AC022513.1	68147480	68147597	12
NA	LINC01479	68323014	68363797	12
NA	AC005294.1	68371886	68372167	12
NA	IFNG-AS1	68383224	68628466	12
NA	RPL39P28	68395173	68395328	12
NA	HNRNPA1P70	68429546	68430633	12
NA	AC007458.1	68537097	68537470	12
NA	IFNG	68548547	68553527	12
NA	IL26	68595130	68619601	12
NA	IL22	68642021	68647387	12
NA	MDM1	68666222	68726161	12
NA	LINC02384	68726667	68845443	12
NA	AC022511.1	68738443	68743739	12
NA	AC008033.3	68820110	68821517	12
NA	AC008033.1	68867520	68868682	12
NA	AC008033.2	68881466	68881643	12
NA	RPSAP12	68946774	68947662	12
NA	RAP1B	69004618	69065681	12
NA	RPL10P12	69020649	69020967	12
NA	SNORA70G	69021013	69021155	12
NA	ATP5HP4	69036298	69036773	12
NA	AC090061.1	69068150	69081535	12
NA	RPL7P42	69078374	69080088	12
NA	NUP107	69080513	69139589	12
NA	KRT8P39	69099413	69100846	12
NA	SLC35E3	69139885	69187744	12
NA	AC025423.3	69198790	69199259	12
NA	MDM2	69201955	69244466	12
NA	AC025423.1	69221897	69222333	12
NA	AC025423.4	69235067	69237017	12
NA	AC025423.2	69235725	69236164	12
NA	CPM	69235976	69365350	12
NA	RNU7-4P	69305700	69305762	12
NA	AC025423.5	69307583	69307802	12
NA	AC133749.1	69350185	69350266	12
NA	PRELID2P1	69351156	69351457	12
NA	AC139931.1	69511347	69511432	12
NA	AC127894.1	69605902	69618022	12
NA	CPSF6	69633316	69668138	12
NA	C1GALT1P1	69678176	69679265	12
NA	AC020656.2	69720353	69725662	12
NA	LYZ	69742120	69748014	12
NA	AC020656.1	69747272	69748005	12
NA	YEATS4	69753482	69784576	12
NA	RN7SL804P	69794682	69794978	12
NA	RPS26P45	69816435	69816775	12
NA	LINC02373	69843249	69854504	12
NA	FRS2	69864128	69973569	12
NA	MIR3913-2	69978501	69978603	12
NA	CCT2	69979113	69995350	12
NA	LRRC10	70002343	70004942	12
NA	BEST3	70037139	70093256	12
NA	AC025263.1	70107412	70132348	12
NA	RAB3IP	70132460	70216984	12
NA	AC025263.2	70195448	70249143	12
NA	MYRFL	70219083	70352877	12
NA	LINC01481	70297812	70637140	12
NA	AC078922.1	70340322	70340861	12
NA	AC084032.1	70574117	70595784	12
NA	LINC01481	70612911	70615642	12
NA	CNOT2	70636773	70748773	12
NA	AC092881.1	70715321	70718054	12
NA	KCNMB4	70760055	70828072	12
NA	RNU4-65P	70837563	70837703	12
NA	AC025569.1	70861859	70936820	12
NA	PTPRB	70909645	71031220	12
NA	AC083809.1	70964748	70965220	12
NA	PTPRR	71031852	71314623	12
NA	FAHD2P1	71065697	71066636	12
NA	Y_RNA	71300696	71300798	12
NA	AC123905.1	71401552	71425863	12
NA	AC025575.1	71427901	71498306	12
NA	AC025575.2	71441181	71512027	12
NA	TSPAN8	71518864	71835678	12
NA	LGR5	71833549	71980090	12
NA	AC090116.1	71842184	71842630	12
NA	AC078860.1	71976072	71977632	12
NA	ZFC3H1	72003251	72061505	12
NA	SNORA17	72033134	72033263	12
NA	THAP2	72056788	72074419	12
NA	AC073612.1	72067983	72092748	12
NA	TMEM19	72079866	72098826	12
NA	AC011601.1	72102950	72104154	12
NA	RAB21	72148653	72194065	12
NA	AC089984.1	72187634	72193407	12
NA	AC089984.3	72228813	72229176	12
NA	TBC1D15	72233486	72321028	12
NA	AC089984.2	72243007	72244208	12
NA	TPH2	72332625	72580398	12
NA	AC090109.1	72439928	72451157	12
NA	TRHDE	72481045	73064537	12
NA	TRHDE-AS1	72647287	72668687	12
NA	AC016256.1	72825501	72825855	12
NA	CHCHD3P2	73004457	73005096	12
NA	AC133480.1	73121702	73122624	12
NA	AC131213.1	73184230	73184425	12
NA	AC090503.2	73509736	73537638	12
NA	LINC02444	73552969	73602097	12
NA	AC090503.1	73597594	73600615	12
NA	AC087879.1	74042445	74042819	12
NA	RNU6-1012P	74072967	74073076	12
NA	LINC02445	74154468	74192507	12
NA	U8	74158058	74158193	12
NA	AC136188.1	74293649	74293732	12
